,client_name,project_name,Category,bid_classification,bid_type,bid_ID,awarded_date,awarded_year,company_name
5097,Peel Region,"Watermain Replacement On Hollowtree Crescent, Saddle Crescent And Swirlingleaves Crescent, Assignment D1, City Of Mississauga, Project 18-1310",,Construction,RFT,2018-599T,07-Dec,2018,1942537 ONTARIO LTD.     Alwahesh Contracting Inc.Atlantis Underground Services LTD.       CRCE Construction Ltd      D.L.S. Enterprise Inc.   DIG-CON INTERNATIONAL LIMITED      DIRECT Underground Inc.      FDM Contracting Co Ltd   Lancorp Construction Co Ltd. London Excavators & Trucking Ltd         New-Alliance Ltd   Ratcliff Excavating & Grading     Rockwell Site Works Inc.     Rymall Construction Inc.    Sam Rabito Construction Ltd  Sandy Scamurra Contracting LTD          Vics Group Inc
5098,Peel Region,"Watermain Replacement On Holmes Drive, Arlow Road And Palace Street, Town Of Caledon, Assignment A, Project 20-1370",,Construction,RFT,2020-063T,01-Nov,2020,2708268 ont inc O/A Nelli Construction614128 Ontario Ltd o/a Trisan Construction            Comer Group Limited           CRCE Construction Ltd          D.L.S. Enterprise Inc.       DIG-CON INTERNATIONAL LIMITED         Drainstar Contracting Ltd        F.C.M. Construction Limited        Gio Crete Construction Ltd       Lancorp Construction Co Ltd.     London Excavators & Trucking Ltd         N.S.J WaterWorX Group LTD       Neptune Security Services Inc            Pennorth Group Ltd.         Rymall Construction Inc.        Sam Rabito Construction Ltd       Tectonic Infrastructure Inc.              Timbel Limited              Vics Group Inc
5099,Peel Region,"Watermain Replacement On Jayfield Road And Orenda Court, City Of Brampton, Projects 19-1340C And 18-1340D",,Construction,RFT,2019-056T,12-Sep,2019,614128 Ontario Ltd o/a Trisan Construction             CRCE Construction Ltd             D.L.S. Enterprise Inc.         DIG-CON INTERNATIONAL LIMITEDHowlett Development & Construction Services Ltd          Lancorp Construction Co Ltd.        London Excavators & Trucking Ltd                New-Alliance Ltd            Rymall Construction Inc.          Sam Rabito Construction Ltd          Tectonic Infrastructure Inc.
5100,Peel Region,"Watermain Replacement On Jayson Court And General Road, City Of Mississauga, Assignment H, Project 18-1310",,Construction,RFT,2018-697T,12-Dec,2018,1942537 ONTARIO LTD.Atlantis Underground Services LTD.      D.L.S. Enterprise Inc.   DIG-CON INTERNATIONAL LIMITED   Lancorp Construction Co Ltd. London Excavators & Trucking Ltd         New-Alliance Ltd       ORIN CONTRACTORS CORP     Rockwell Site Works Inc.     Rymall Construction Inc.    Sam Rabito Construction Ltd          Vics Group Inc
5101,Peel Region,"Watermain Replacement On Little John Lane, In The City Of Mississauga, Assignment F2, Project 16-1310",,Construction,RFT,2018-647T,06-Dec,2018,AVERTEX Utility Solutions Inc      CRCE Construction Ltd    DESO Construction Limited  DIG-CON INTERNATIONAL LIMITED  Lancorp Construction Co Ltd.London Excavators & Trucking Ltd    Rockwell Site Works Inc.    Rymall Construction Inc.   Sam Rabito Construction Ltd Sandy Scamurra Contracting LTD   Tedescon Infrastructure Ltd
5102,Peel Region,"Watermain Replacement On Martin'S Pine Court, City Of Mississauga, Assignment K, Project 19-1310",,Construction,RFT,2019-071T,10-Apr,2019,Alwahesh Contracting Inc.    Co-X-Co Construction Ltd.  DIG-CON INTERNATIONAL LIMITED   Everstrong Construction Ltd  Lancorp Construction Co Ltd.London Excavators & Trucking Ltd    Rockwell Site Works Inc.    Rymall Construction Inc.   Sam Rabito Construction Ltd Sandy Scamurra Contracting LTD         Timbel Limited         Vics Group Inc     Wyndale Paving Co. Ltd
5103,Peel Region,"Watermain Replacement On Mclaughlin Road, City Of Brampton, Project 19-1340F",,Construction,RFT,2019-018T,18-Jul,2019,614128 Ontario Ltd o/a Trisan Construction            Comer Group Limited         GFL Infrastructure Group         KAPP Infrastructure Inc.       Lancorp Construction Co Ltd.     London Excavators & Trucking Ltd         Rymall Construction Inc.        Sam Rabito Construction Ltd       Tectonic Infrastructure Inc.        Tedescon Infrastructure Ltd
5104,Peel Region,"Watermain Replacement On Meyerside Drive, City Of Mississauga, Assignment C, Project 19-1310",,Construction,RFT,2019-017T,27-Aug,2019,614128 Ontario Ltd o/a Trisan Construction    Atlantis Underground Services LTD.      Dom-Meridian Construction Ltd.         Drainstar Contracting Ltd    Four Seasons Site Development Ltd.          JC Infrastructure Ltd.       Lancorp Construction Co Ltd.     London Excavators & Trucking Ltd         Machina Construction Ltd.         Rymall Construction Inc.        Sam Rabito Construction Ltd       Tectonic Infrastructure Inc.
5105,Peel Region,"Watermain Replacement On Orwell Street, City Of Mississauga, Projects 17-1392 And 18-1310L",,Construction,RFT,2018-229T,30-Apr,2018,LAKESIDE CONTRACTING COMPANY LIMITED       Moretti Excavating Ltd     F.C.M. Construction Limited  London Excavators & Trucking Ltd      Rymall Construction Inc.     Tedescon Infrastructure Ltd     Sam Rabito Construction Ltd           Vics Group Inc          New-Alliance Ltd
5106,Peel Region,"Watermain Replacement On Pattinson Crescent, Matena Avenue And Valentine Gardens, City Of Mississauga, Assignment G, Project 20-1310",,Construction,RFT,2020-061T,14-Jul,2020,2708268 ont inc O/A Nelli Construction614128 Ontario Ltd o/a Trisan Construction       DIG-CON INTERNATIONAL LIMITED        F.C.M. Construction Limited           JCR Contracting Ltd.       Lancorp Construction Co Ltd.     London Excavators & Trucking Ltd             New-Alliance Ltd         Rymall Construction Inc.     Sterling Ridge Infrastructure Inc              Vics Group Inc
5107,Peel Region,"Watermain Replacement On Shaftsbury, City Of Brampton, Assignment C, Project 20-1340",,Construction,RFT,2020-506T,17-Aug,2020,2708268 ont inc O/A Nelli Construction614128 Ontario Ltd o/a Trisan Construction         Alwahesh Contracting Inc.          D.L.S. Enterprise Inc.       DIG-CON INTERNATIONAL LIMITED         Drainstar Contracting Ltd           Gio Contracting Inc.     London Excavators & Trucking Ltd          Pacific Paving Limited.         Rockwell Site Works Inc.         Rymall Construction Inc.        Sam Rabito Construction Ltd              Timbel Limited              Vics Group Inc
5108,Peel Region,"Watermain Replacement On Silver Birch Trail, Boulder Creek Crescent, Cristina Court, Malibou Terrace, Marshwood Place, Assignment H, Project 19-1310, City Of Mississauga",,Construction,RFT,2019-043T,23-Jul,2019,614128 Ontario Ltd o/a Trisan Construction       DIG-CON INTERNATIONAL LIMITED       Lancorp Construction Co Ltd.     London Excavators & Trucking Ltd         Rymall Construction Inc.        Sam Rabito Construction Ltd       Tectonic Infrastructure Inc.              Vics Group Inc
5109,Peel Region,"Watermain Replacement On Steeles Avenue And Hale Road By Open-Cut And Trenchless Means, City Of Brampton, Assignment D, Project 16-1340",,Construction,RFT,2018-446T,16-Aug,2018,AVERTEX Utility Solutions Inc    DIG-CON INTERNATIONAL LIMITED      Drainstar Contracting LtdLAKESIDE CONTRACTING COMPANY LIMITED    Lancorp Construction Co Ltd.       Moretti Excavating Ltd  Robert B. Somerville Co. Limited      Rymall Construction Inc.     Sam Rabito Construction Ltd
5110,Peel Region,"Watermain Replacement On Steeles Avenue West, City Of Brampton, Project 14-1375 I",,Construction,RFT,2018-615T,22-Feb,2019,1942537 ONTARIO LTD.Atlantis Underground Services LTD.     DESO Construction Limited  Dom-Meridian Construction Ltd.     Drainstar Contracting Ltd Graham Bros. Construction Limited   Lancorp Construction Co Ltd. London Excavators & Trucking Ltd         New-Alliance Ltd     Rymall Construction Inc.    Sam Rabito Construction Ltd
5111,Peel Region,"Watermain Replacement On Sterne Avenue, City Of Brampton, Assignment H2, Project 18-1340",,Construction,RFT,2020-084T,14-Jul,2020,AVERTEX Utility Solutions Inc  DIG-CON INTERNATIONAL LIMITEDLondon Excavators & Trucking Ltd    Rymall Construction Inc.
5112,Peel Region,"Watermain Replacement On Various Streets, City Of Brampton, Assignment E, Project 18-1340",,Construction,RFT,2018-696T,11-Mar,2019,1942537 ONTARIO LTD.    Alwahesh Contracting Inc.      CRCE Construction Ltd     D.L.S. Enterprise Inc.    KAPP Infrastructure Inc.  Lancorp Construction Co Ltd.London Excavators & Trucking Ltd        New-Alliance Ltd    Rockwell Site Works Inc.    Rymall Construction Inc.   Sam Rabito Construction Ltd Sandy Scamurra Contracting LTD         Vics Group Inc
5113,Peel Region,"Watermain Replacement On Various Streets, City Of Brampton, Assignment F, Project 18-1340",,Construction,RFT,2018-447T,16-Jul,2018,Vics Group IncLAKESIDE CONTRACTING COMPANY LIMITED  London Excavators & Trucking Ltd   Sandy Scamurra Contracting LTD      Rymall Construction Inc.    Lancorp Construction Co Ltd.      Pentad Construction Inc.     Sam Rabito Construction Ltd       Moretti Excavating Ltd
5114,Peel Region,"Watermain Replacement On Various Streets, City Of Mississauga, Assignment B, Project 18-1310",,Construction,RFT,2018-354T,05-Jun,2018,F.C.M. Construction Limited       Moretti Excavating Ltd    Lancorp Construction Co Ltd.LAKESIDE CONTRACTING COMPANY LIMITED      Rymall Construction Inc.  London Excavators & Trucking Ltd     Sam Rabito Construction Ltd   Sandy Scamurra Contracting LTD           Vics Group Inc          New-Alliance Ltd      Drainstar Contracting Ltd    DIG-CON INTERNATIONAL LIMITED
5115,Peel Region,"Watermain Replacement, Assignment A, City Of Mississauga, Project 17-1310",,Construction,RFT,2018-041T,12-Mar,2018,Drainstar Contracting Ltd614128 Ontario Ltd o/a Trisan Construction     London Excavators & Trucking Ltd        Sam Rabito Construction Ltd       DIG-CON INTERNATIONAL LIMITED        F.C.M. Construction Limited              Vics Group Inc          DIRECT Underground Inc.         Nabolsy Contracting Inc.   LAKESIDE CONTRACTING COMPANY LIMITED              Timbel Limited       Lancorp Construction Co Ltd.         Rymall Construction Inc.
5116,Peel Region,"Watermain Replacement, Assignment B, City Of Mississauga, Project 17-1310",,Construction,RFT,2018-002T,14-Feb,2018,DIRECT Underground Inc.   LAKESIDE CONTRACTING COMPANY LIMITED       Lancorp Construction Co Ltd.    Four Seasons Site Development Ltd.         Rymall Construction Inc.       DIG-CON INTERNATIONAL LIMITED        Sam Rabito Construction Ltd     Midome Construction Services Ltd.           JCR Contracting Ltd.614128 Ontario Ltd o/a Trisan Construction              Vics Group Inc         Nabolsy Contracting Inc.          Moretti Excavating Ltd            Comer Group Limited     London Excavators & Trucking Ltd
5117,Peel Region,"Watermain Replacement, Crozier Court And Stillmeadow Road, City Of Mississauga, Project 18-1310G",,Construction,RFT,2018-603T,18-Oct,2018,DESO Construction Limited       FDM Contracting Co LtdLAKESIDE CONTRACTING COMPANY LIMITED    Lancorp Construction Co Ltd.  London Excavators & Trucking Ltd          New-Alliance Ltd      Pentad Construction Inc.      Rymall Construction Inc.     Sam Rabito Construction Ltd   Sandy Scamurra Contracting LTD        STATICONS CANADA INC.           Timbel Limited
5118,Peel Region,"Watermain Replacements And Sanitary Repairs On Various Streets, City Of Mississauga, Projects 20-1310 And 20-2300D1",,Construction,RFT,2020-100T,27-May,2020,2708268 ont inc O/A Nelli Construction614128 Ontario Ltd o/a Trisan Construction       DIG-CON INTERNATIONAL LIMITED     London Excavators & Trucking Ltd         Rymall Construction Inc.        Sam Rabito Construction Ltd        Tedescon Infrastructure Ltd              Vics Group Inc
5119,Peel Region,"Watermain Replacements In Bolton, Assignments A And B, Town Of Caledon, Project 18-1370",,Construction,RFT,2018-654T,04-Feb,2019,1942537 ONTARIO LTD.  DIG-CON INTERNATIONAL LIMITED  Lancorp Construction Co Ltd.London Excavators & Trucking Ltd        New-Alliance Ltd    Pentad Construction Inc.    Rockwell Site Works Inc.    Rymall Construction Inc.   Sam Rabito Construction Ltd Sandy Scamurra Contracting LTD  Tectonic Infrastructure Inc.         Timbel Limited
5120,Peel Region,"Watermain Replacements In Bramalea South, Assignment G, City Of Brampton, Project 18-1340",,Construction,RFT,2018-148T,04-May,2018,Vics Group Inc     F.C.M. Construction LimitedLAKESIDE CONTRACTING COMPANY LIMITED  London Excavators & Trucking Ltd     Sam Rabito Construction Ltd       DIRECT Underground Inc.      Rymall Construction Inc.          New-Alliance Ltd    Calder Hill Contracting Ltd.
5121,Peel Region,"Watermain Replacements In Cooksville And Clarkson, City Of Mississauga, Assignment D, City Of Mississauga, Project 17-1310",,Construction,RFT,2018-496T,31-Jul,2018,Rymall Construction Inc.     Sam Rabito Construction Ltd   Sandy Scamurra Contracting LTD  London Excavators & Trucking Ltd    Lancorp Construction Co Ltd.LAKESIDE CONTRACTING COMPANY LIMITED       Moretti Excavating Ltd          New-Alliance Ltd
5122,Peel Region,"Watermain Replacements In Malton, Assignment B, City Of Mississauga, Project 19-1310",,Construction,RFT,2020-271T,14-Jul,2020,2708268 ont inc O/A Nelli Construction        D.L.S. Enterprise Inc.     DIG-CON INTERNATIONAL LIMITED       Drainstar Contracting Ltd         Gio Contracting Inc.     Lancorp Construction Co Ltd.   London Excavators & Trucking Ltd       Machina Construction Ltd.           New-Alliance Ltd       Rymall Construction Inc.      Sam Rabito Construction Ltd   Sterling Ridge Infrastructure Inc     Tectonic Infrastructure Inc.      Tedescon Infrastructure Ltd            Timbel Limited            Vics Group Inc
5123,Peel Region,"Watermain Replacements On Balboa Drive, Dack Boulevard And Lynnrod Court, Assignment I, City Of Mississauga, Project 19-1310",,Construction,RFT,2019-053T,10-Apr,2019,DIG-CON INTERNATIONAL LIMITEDLAKESIDE CONTRACTING COMPANY LIMITED    Lancorp Construction Co Ltd.  London Excavators & Trucking Ltd      Rymall Construction Inc.     Sam Rabito Construction Ltd   Sandy Scamurra Contracting LTD           Timbel Limited
5124,Peel Region,"Watermain Replacements On Bannerhil Avenue, Parthia Crescent, City Of Mississauga, Assignment E, Project 18-1310",,Construction,RFT,2018-418T,06-Jul,2018,Moretti Excavating Ltd      Rymall Construction Inc.    Lancorp Construction Co Ltd.  London Excavators & Trucking LtdLAKESIDE CONTRACTING COMPANY LIMITED     Sam Rabito Construction Ltd           Vics Group Inc          New-Alliance Ltd   GROUND BREAKERS CONTRACTING LTD
5125,Peel Region,"Watermain Replacements On Bartley Bull Parkway, City Of Brampton, Assignment E, Project 20-1340",,Construction,RFT,2020-102T,17-Jun,2020,2708268 ont inc O/A Nelli Construction614128 Ontario Ltd o/a Trisan Construction         Baiocco Construction Corp       DIG-CON INTERNATIONAL LIMITED           Gio Contracting Inc.       Lancorp Construction Co Ltd.     London Excavators & Trucking Ltd          Pacific Paving Limited.         Rymall Construction Inc.        Tedescon Infrastructure Ltd              Timbel Limited              Vics Group Inc
5126,Peel Region,"Watermain Replacements On Britannia Road And Shawson Drive, Westport Crescent, City Of Mississauga, Capital Projects 14-1122 And 18-1310",,Construction,RFT,2019-040T,18-Jun,2019,614128 Ontario Ltd o/a Trisan Construction            Comer Group Limited      Dom-Meridian Construction Ltd.         Drainstar Contracting Ltd          JC Infrastructure Ltd.         KAPP Infrastructure Inc.     London Excavators & Trucking Ltd     Memme Excavation Company Limited          Moretti Excavating Ltd         Rymall Construction Inc.        Sam Rabito Construction Ltd        Tedescon Infrastructure Ltd
